[2017-11-15 22:48:47,189]  INFO: 127.0.0.1:60208 Запрос на подключение
[2017-11-15 22:49:51,478]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:49:51,488]  INFO: 127.0.0.1:60218 Запрос на подключение
[2017-11-15 22:50:01,118]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:50:01,128]  INFO: 127.0.0.1:60222 Запрос на подключение
[2017-11-15 22:55:27,043]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:55:27,053]  INFO: 127.0.0.1:60253 Запрос на подключение
[2017-11-15 22:55:38,676]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:55:38,685]  INFO: 127.0.0.1:60260 Запрос на подключение
[2017-11-15 22:55:51,771]  INFO: 127.0.0.1:60260 Отключился
[2017-11-15 22:56:51,215]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:56:51,225]  INFO: 127.0.0.1:60270 Запрос на подключение
[2017-11-15 22:56:56,066]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:56:56,075]  INFO: 127.0.0.1:60273 Запрос на подключение
[2017-11-15 22:57:54,441]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:57:54,458]  INFO: 127.0.0.1:60282 Запрос на подключение
[2017-11-15 22:57:58,365]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:57:58,374]  INFO: 127.0.0.1:60285 Запрос на подключение
[2017-11-15 22:58:22,243]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:58:22,254]  INFO: 127.0.0.1:60289 Запрос на подключение
[2017-11-15 22:58:24,090]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 22:58:24,099]  INFO: 127.0.0.1:60293 Запрос на подключение
[2017-11-15 22:58:27,930]  INFO: 127.0.0.1:60293 Отключился
[2017-11-15 23:04:12,993]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:04:13,005]  INFO: 127.0.0.1:60353 Запрос на подключение
[2017-11-15 23:04:17,633]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:04:17,645]  INFO: 127.0.0.1:60357 Запрос на подключение
[2017-11-15 23:04:23,127]  INFO: 127.0.0.1:60357 Запрос action  {'action_type': 'RIGHT'}
[2017-11-15 23:04:23,128]  ERROR: 127.0.0.1:60357 Ошибка action  module 'commands' has no attribute 'action'
[2017-11-15 23:04:23,129]  INFO: 127.0.0.1:60357 Ответ  action_error  module 'commands' has no attribute 'action'
[2017-11-15 23:04:24,780]  INFO: 127.0.0.1:60357 Запрос action  {'action_type': 'RIGHT'}
[2017-11-15 23:04:24,780]  ERROR: 127.0.0.1:60357 Ошибка action  module 'commands' has no attribute 'action'
[2017-11-15 23:04:24,781]  INFO: 127.0.0.1:60357 Ответ  action_error  module 'commands' has no attribute 'action'
[2017-11-15 23:04:25,093]  INFO: 127.0.0.1:60357 Запрос action  {'action_type': 'RIGHT'}
[2017-11-15 23:04:25,093]  ERROR: 127.0.0.1:60357 Ошибка action  module 'commands' has no attribute 'action'
[2017-11-15 23:04:25,094]  INFO: 127.0.0.1:60357 Ответ  action_error  module 'commands' has no attribute 'action'
[2017-11-15 23:04:55,343]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:04:55,359]  INFO: 127.0.0.1:60363 Запрос на подключение
[2017-11-15 23:04:57,666]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:04:57,677]  INFO: 127.0.0.1:60366 Запрос на подключение
[2017-11-15 23:05:03,361]  INFO: 127.0.0.1:60366 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:05:03,362]  INFO: 127.0.0.1:60366 Ответ  do_action_ok  
[2017-11-15 23:05:04,398]  INFO: 127.0.0.1:60366 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:05:04,399]  INFO: 127.0.0.1:60366 Ответ  do_action_ok  
[2017-11-15 23:05:19,702]  INFO: 127.0.0.1:60366 Отключился
[2017-11-15 23:05:49,617]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:05:49,630]  INFO: 127.0.0.1:60374 Запрос на подключение
[2017-11-15 23:05:52,943]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:05:52,954]  INFO: 127.0.0.1:60377 Запрос на подключение
[2017-11-15 23:05:58,839]  INFO: 127.0.0.1:60377 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:05:58,840]  INFO: 127.0.0.1:60377 Ответ  do_action_ok  
[2017-11-15 23:06:25,356]  INFO: 127.0.0.1:60377 Отключился
[2017-11-15 23:06:52,966]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:06:52,977]  INFO: 127.0.0.1:60386 Запрос на подключение
[2017-11-15 23:06:56,359]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:06:56,369]  INFO: 127.0.0.1:60390 Запрос на подключение
[2017-11-15 23:07:00,576]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:07:00,578]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:02,443]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:07:02,445]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:03,168]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:07:03,169]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:04,415]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:07:04,417]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:05,763]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:07:05,765]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:40,568]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:07:40,570]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:41,916]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:07:41,918]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:42,952]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:07:42,954]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:43,576]  INFO: 127.0.0.1:60390 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:07:43,578]  INFO: 127.0.0.1:60390 Ответ  do_action_ok  
[2017-11-15 23:07:45,742]  INFO: 127.0.0.1:60390 Отключился
[2017-11-15 23:08:12,254]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:08:12,271]  INFO: 127.0.0.1:60401 Запрос на подключение
[2017-11-15 23:08:18,554]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:08:18,569]  INFO: 127.0.0.1:60405 Запрос на подключение
[2017-11-15 23:08:22,223]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:22,224]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:22,851]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:22,853]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:26,078]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:26,079]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:27,326]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:27,328]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:29,194]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:29,195]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:30,026]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:30,028]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:30,649]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:30,650]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:31,272]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:31,274]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:39,243]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:39,243]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:39,763]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:39,764]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:41,417]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:41,419]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:42,980]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:42,981]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:44,435]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:44,437]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:45,063]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:08:45,065]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:45,690]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:08:45,692]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:46,003]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:08:46,004]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:46,415]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:46,416]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:46,834]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:46,836]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:47,042]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:08:47,043]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:47,357]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:08:47,359]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:47,669]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:47,671]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:47,880]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:47,881]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:48,294]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:08:48,296]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:48,607]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:08:48,608]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:48,913]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:08:48,914]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:49,219]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:08:49,220]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:08:49,525]  INFO: 127.0.0.1:60405 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:08:49,526]  INFO: 127.0.0.1:60405 Ответ  do_action_ok  
[2017-11-15 23:09:15,795]  INFO: 127.0.0.1:60405 Отключился
[2017-11-15 23:09:17,637]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:09:17,654]  INFO: 127.0.0.1:60413 Запрос на подключение
[2017-11-15 23:09:20,251]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:09:20,260]  INFO: 127.0.0.1:60416 Запрос на подключение
[2017-11-15 23:09:24,133]  INFO: 127.0.0.1:60416 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:09:24,135]  INFO: 127.0.0.1:60416 Ответ  do_action_ok  
[2017-11-15 23:09:24,556]  INFO: 127.0.0.1:60416 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:09:24,558]  INFO: 127.0.0.1:60416 Ответ  do_action_ok  
[2017-11-15 23:09:24,870]  INFO: 127.0.0.1:60416 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:09:24,871]  INFO: 127.0.0.1:60416 Ответ  do_action_ok  
[2017-11-15 23:09:41,658]  INFO: 127.0.0.1:60416 Отключился
[2017-11-15 23:10:03,420]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:10:03,431]  INFO: 127.0.0.1:60425 Запрос на подключение
[2017-11-15 23:10:06,185]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:10:06,196]  INFO: 127.0.0.1:60428 Запрос на подключение
[2017-11-15 23:10:10,425]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:10:10,427]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:12,077]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:10:12,078]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:12,699]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:10:12,701]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:13,118]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:10:13,120]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:14,469]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:10:14,471]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:15,095]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:10:15,096]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:15,406]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:10:15,408]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:15,931]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'DOWN'}
[2017-11-15 23:10:15,933]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:16,762]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:10:16,764]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:18,416]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:10:18,418]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:18,834]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:10:18,836]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:19,461]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'UP'}
[2017-11-15 23:10:19,463]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:19,670]  INFO: 127.0.0.1:60428 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:10:19,672]  INFO: 127.0.0.1:60428 Ответ  do_action_ok  
[2017-11-15 23:10:22,339]  INFO: 127.0.0.1:60428 Отключился
[2017-11-15 23:12:16,403]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:12:16,414]  INFO: 127.0.0.1:60442 Запрос на подключение
[2017-11-15 23:12:18,951]  INFO: Запуск сервера 0.0.0.0:8000
[2017-11-15 23:12:18,961]  INFO: 127.0.0.1:60446 Запрос на подключение
[2017-11-15 23:12:22,329]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:22,332]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:23,064]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:23,066]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:23,587]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:23,588]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:24,108]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:24,110]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:25,882]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:25,883]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:26,400]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:26,402]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:26,610]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:26,612]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:26,821]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:26,822]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:28,278]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:28,280]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:28,488]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:28,489]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:28,595]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:28,596]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:28,805]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:28,806]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:28,908]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:28,909]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,012]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,013]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,221]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,223]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,325]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,326]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,536]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,538]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,643]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,645]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,853]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,854]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:29,957]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'LEFT'}
[2017-11-15 23:12:29,959]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:32,961]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:32,962]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:34,079]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:34,080]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:34,808]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:34,809]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:35,537]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:35,539]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:35,954]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:35,956]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:36,577]  INFO: 127.0.0.1:60446 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:36,579]  INFO: 127.0.0.1:60446 Ответ  do_action_ok  
[2017-11-15 23:12:45,126]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:45,129]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:45,749]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:45,751]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:46,481]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:46,484]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:49,070]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:49,071]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:49,985]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:49,988]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:50,709]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:50,711]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:51,436]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:51,442]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:52,168]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:52,171]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:53,832]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:53,835]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:55,492]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:55,498]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:12:55,604]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:12:55,606]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:13:04,719]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:13:04,721]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
[2017-11-15 23:13:04,923]  INFO: 127.0.0.1:60442 Запрос do_action  {'action_type': 'RIGHT'}
[2017-11-15 23:13:04,925]  INFO: 127.0.0.1:60442 Ответ  do_action_ok  
